38,220,1830.3,55.764,20.538,1.6112,632,21,72,2093.5,29.711,10.047,-1.6062,201,5,36,2370,13.687,7.9806,-5.4011,83,1,3,2539,11.026,6.1441,-1.843,51,0,0
38,221,1829.6,59.597,28.24,-7.4512,950,27,141,2061.3,37.159,14.05,-2.9434,321,10,59,2301.2,22.678,8.7997,-0.64812,131,1,3,2602.8,10.277,6.8747,3.138,53,0,0
38,222,1829.7,102.92,24.119,-2.6946,1368,48,198,2061.8,50.56,13.073,0.080971,430,16,117,2263.1,33.591,9.4278,0.59752,190,1,4,2511.9,16.466,6.7033,2.2246,78,2,4
38,223,1838.4,67.796,30.34,-0.37929,1242,16,58,2055.6,48.629,17.698,4.4133,469,13,42,2379.7,19.913,10.743,8.2094,140,9,33,2583.9,14.974,7.2316,5.1342,82,0,0
38,224,1856.2,67.532,25.838,13.319,1118,10,40,2079.5,43.674,16,7.5118,441,16,52,2309.8,31.753,9.4387,5.4644,187,3,7,2554.2,16.617,7.0477,1.8177,87,0,0
38,225,1912.3,83.089,37.706,8.198,1799,151,582,2112.4,57.456,24.824,9.1802,895,17,57,2295.6,40.345,18.572,13.176,439,15,63,2565.8,23.266,10.818,-5.3447,166,7,45
38,226,1875.9,59.605,39.233,4.0737,1338,41,225,2062.3,54.269,20.772,1.0434,597,14,117,2376.5,24.846,10.74,0.021116,182,8,58,2553.1,18.984,8.4942,-1.3437,110,1,4
38,227,1818,57.754,25.971,4.1444,869,20,112,2033.2,40.589,14.954,13.292,293,11,47,2327,18.079,7.4283,-2.2681,87,4,18,2534.3,10.366,5.9304,0.36741,47,0,0
38,228,1873.6,81.857,43.703,-1.3102,1990,158,629,2092.3,60.084,22.636,2.4299,841,18,66,2285.1,43.234,16,0.77111,401,9,30,2533.3,20.858,11.901,-2.8888,161,5,22
38,229,1810.8,66.86,33.627,0.5743,1239,11,34,2017.8,40.558,15.88,-3.7785,393,15,96,2241,19.757,10.512,1.1619,129,2,10,2433.8,12.64,6.0365,-8.2204,55,1,2
38,230,1824.8,58.853,23.486,-6.0434,857,21,145,2071.7,30.62,13.502,3.5655,259,16,75,2295.2,17.678,8.5158,8.9793,113,2,7,2511.1,11.321,6.6505,16.137,55,0,0
38,231,1856.5,56.681,33.2,-7.2837,1248,22,243,2068.2,45.175,18.205,-6.4111,513,18,89,2275.9,30.952,10.519,-4.5998,212,4,33,2553.3,15.551,7.3813,4.3881,82,3,7
38,232,1801.4,54.923,33.326,9.7296,997,32,214,2070.6,32.23,12.821,3.1735,249,21,101,2294.4,14.691,10.11,15.007,109,0,0,2466.1,10.533,7.7035,1.2047,59,0,0
38,233,1926.9,101.3,46.084,11.432,2659,191,717,2082.9,91.445,32.044,10.283,1516,23,67,2286.9,51.37,23.463,8.3326,678,22,85,2575.9,29.43,13.174,2.5756,221,10,89
