41,70,1910.6,64.34,24.535,-6.3116,803,40,119,2137.4,44.912,15.592,-8.7173,378,5,23,2413.3,21.435,11.39,-3.9689,179,2,8,2557.6,18.355,9.1695,-4.1248,124,0,0
41,71,1817.3,81.173,20.434,-3.2957,975,11,23,2074.3,35.833,12.64,-1.0583,295,9,47,2286.2,19.954,9.4649,-8.3188,131,2,4,2513.9,11.569,7.2048,3.1763,60,1,2
41,72,1859.6,81.593,23.217,-0.9719,1195,35,92,2054.6,55.576,15.06,0.022304,538,8,21,2281.1,28.747,11.319,-0.68048,208,3,19,2490.1,18.136,7.4492,3.8812,98,0,0
41,73,1835.9,82.332,22.636,-0.15727,1047,36,105,2086.1,44.052,12.972,-0.40767,353,15,51,2296.6,23.744,9.56,3.5298,161,2,11,2489.5,14.453,7.5178,5.3203,81,0,0
41,74,1851.6,79.592,21.962,-3.6859,1041,23,68,2076.2,46.965,14.378,-2.9465,412,8,30,2337.3,22.808,10.515,-0.34148,166,3,10,2505.1,16.247,8.2315,3.5902,98,0,0
41,75,1831.2,78.917,17.718,-2.1004,777,12,29,2083.3,33.793,12.049,-0.71234,270,7,15,2310.3,18.481,8.8308,2.9116,120,1,3,2463.3,14.112,6.7179,8.1837,71,0,0
41,77,1843,64.429,23.677,5.4025,924,22,75,2062.6,44.25,12.52,6.2922,368,7,23,2293.2,22.627,9.293,4.5543,143,2,18,2570.7,10.972,7.354,9.2762,61,0,0
41,78,1874.2,95.074,50.674,8.317,2736,161,1062,2086.8,83.102,24.26,5.4486,1149,29,117,2296,61.951,16.362,4.1591,508,16,86,2576.1,28.53,9.8348,6.7656,190,10,46
41,79,1825.2,84.807,23.329,7.6778,1127,19,57,2046.9,43.956,14.833,3.8028,396,12,40,2256.3,24.555,9.93,7.0185,162,1,12,2518.5,12.016,7.4058,4.7993,65,1,2
41,80,1843.6,82.635,26.812,7.3398,1356,32,105,2059.1,44.639,19.133,8.6965,504,15,91,2313.1,25.497,11.467,2.4413,188,9,24,2526.2,16.9,8.2019,-2.3124,95,1,2
41,81,1931.3,84.406,63.273,4.124,2939,142,1158,2174.3,80.592,27.673,6.7751,1309,62,231,2351.3,69.71,18.911,4.2176,779,12,39,2600,41.849,13.864,3.4421,372,8,41
41,82,1858.5,68.473,30.744,15.231,1354,77,318,2079.3,50.616,16.352,5.5654,528,19,110,2321.7,34.45,10.299,2.6065,218,9,29,2530,20.219,7.8619,2.9516,112,0,0
41,83,1851.3,67.421,24.875,-7.1082,982,7,32,2064,37.35,16.277,-6.3884,407,7,24,2264.6,25.802,11.255,-4.1204,185,3,6,2528.4,14.669,6.681,-2.7373,72,0,0
41,84,1819.9,81.043,30.226,-10.603,1475,11,34,2039.7,45.159,17.394,-5.8814,479,16,66,2270.1,26.617,10.331,-3.4771,172,3,19,2553.2,13.106,7.0562,5.7997,68,0,0
41,85,1844.8,84.672,42.458,-17.334,2269,79,280,2024.5,66.106,25.953,-12.173,981,17,63,2287.3,30.868,14.456,-5.4309,281,14,71,2523.3,21.257,9.222,4.3597,129,0,0
41,86,1855.3,85.553,38.739,-15.514,2047,51,140,2018,69.15,25.304,-14.681,973,13,52,2272.8,32.788,14.469,-17.443,277,20,84,2499.9,18.99,8.6555,-1.8829,119,3,10
41,87,1829.6,80.899,34.741,-7.3835,1653,25,96,2012.6,56.228,18.75,-8.2388,621,16,96,2288.9,28.734,9.8185,0.42147,177,9,29,2528.9,13.846,7.7222,5.8428,79,1,2
41,88,1857.8,86.614,39.415,-13.024,2044,72,244,2040.9,69.83,23.081,-11.785,908,12,72,2321.1,34.34,13.709,0.5991,290,13,49,2574.6,17.297,10.539,0.14767,132,3,8
41,90,1831.3,83.251,32.508,13.801,1631,29,99,2035.7,58.762,18.966,13.265,613,19,47,2337.6,34.711,10.204,5.0576,189,4,12,2619.1,13.766,8.6179,11.752,90,0,0
41,91,1811.5,88.786,38.656,21.352,2003,44,170,2035.3,56.705,22.616,19.948,635,25,97,2334.1,28.46,10.136,6.2707,196,8,19,2584.9,15.749,8.6633,5.169,98,0,0
41,92,1767,72.14,31.759,18.461,1215,13,51,2043.6,46.388,12.591,8.449,266,7,19,2347.9,12.124,9.5635,7.2032,88,3,11,2570.3,8.8542,7.01,10.869,47,0,0
41,93,1825.5,82.042,32.688,16.79,1599,18,50,2017.5,57.501,18.064,16.809,592,20,62,2358.2,22.941,9.7784,3.696,147,10,33,2564.1,15.646,7.6952,0.90653,83,0,0
41,94,1889,89.82,67.933,35.224,3549,170,1093,2081.5,78.384,37.065,15.138,1771,12,31,2243,61.15,27.613,14.705,886,13,75,2533.9,30.888,13.104,5.8287,250,16,95
41,95,1867.5,77.056,49.365,27.115,2519,155,847,2058.3,67.415,27.499,18.632,1123,16,71,2298,49.795,16.265,13.851,406,22,101,2607.6,22.302,9.5219,0.47857,152,6,29
