32,196,1880.9,69.468,31.819,-84.045,1168,17,48,2112.3,54.415,19.284,88.157,507,7,32,2400.1,26.645,10.774,88.494,208,5,27,2629.9,18.762,8.419,87.947,119,0,0
32,197,1844.1,59.007,16.551,89.247,623,2,7,2076.2,37.8,10.624,86.486,237,6,23,2395.7,14.373,7.4908,84.766,81,2,16,2604.4,11.501,5.4772,90,48,0,0
32,198,1897.4,44.699,28.01,-87.864,871,13,31,2115.8,33.974,18.168,-86.745,422,2,6,2384.3,22.126,11.518,-83.051,187,2,19,2610,17.455,8.1846,-81.775,104,0,0
32,199,1844.4,66.176,40.762,-89.536,1734,76,330,2124.9,53.59,18.583,89.598,581,14,70,2397.6,36.321,11.154,-86.272,254,7,27,2624,21.19,9.3754,-88.303,142,2,4
32,200,1963,83.359,70.474,-44.211,3465,27,259,2122.3,71.121,47.573,85.212,1950,83,411,2362.5,57.246,26.609,84.562,915,23,75,2596.7,41.967,18.138,-88.383,457,11,52
32,202,1818.1,68.796,40.775,-80.616,1407,23,63,2039.1,49.873,14.422,87.427,447,17,103,2286.9,26.663,8.2276,88.172,153,3,21,2466.7,19.379,5.739,-89.187,79,0,0
32,204,1857.9,78.781,35.914,-82.703,1706,68,296,2065.8,57.816,20.955,-85.131,716,11,56,2359.1,33.328,11.442,-88.004,242,8,41,2686.9,15.264,9.3113,-78.602,105,3,14
32,205,1895.2,65.498,36.148,-84.751,1539,59,261,2117.7,53.94,21.468,-85.946,701,22,82,2387.2,33.213,13.77,-89.946,309,6,25,2644.4,21.15,10.175,87.51,162,4,11
32,206,1868.2,76.037,37.785,-86.12,1844,165,581,2076.1,61.844,21.647,-87.652,837,6,22,2322.1,41.636,11.746,-89.73,332,8,43,2511.3,27.572,8.9467,-88.721,176,2,6
32,207,1833.3,66.22,40.593,-78.911,1772,67,234,2048.7,57.44,19.643,-87.612,679,15,47,2307.8,30.45,11.397,-87.389,229,9,50,2587.4,17.449,7.8324,85.226,97,5,10
32,208,1937.3,24.229,18.47,-78.174,324,3,9,2259.7,17.327,10.871,88.371,143,0,0,2469.5,14.397,8.2787,89.481,91,0,0,2654.3,13.464,6.0932,87.584,61,0,0
32,209,1816.2,59.897,23.687,88.776,872,26,114,2055.7,34.468,14.255,-88.589,293,8,22,2348.7,16.249,8.8831,-84.902,107,2,7,2585.9,12.066,6.3901,-85.973,57,0,0
